,timestamp,generator___mechanical___speed,generator___temperature,turbine_data___electrical___power_production,met_sensors___mechanical___wind_speed,met_sensors___temperature___ambient
132,2012-07-01 09:02:13,0.0037994124,52.5,-0.0054522356999999,0.5258789,
133,2012-07-01 09:02:14,0.0029797677,52.46875,-0.0036102643,0.40722656,
134,2012-07-01 09:02:15,0.0020349226,,-0.003053862,0.40039062,
135,2012-07-01 09:02:16,0.0008538661599999,52.59375,-0.0017568597,0.34033203,
136,2012-07-01 09:02:17,0.00077707664,52.59375,-0.003140244,0.39208984,20.6875
137,2012-07-01 09:02:18,-0.00045656384,52.46875,-0.002547002,0.46362305,20.59375
138,2012-07-01 09:02:19,0.0021885016,52.4375,-0.0053201219999999,0.44848633,20.828125
139,2012-07-01 09:02:20,-0.00018946982,52.5625,-0.0026473578,0.39331055,20.765625
140,2012-07-01 09:02:21,-0.0017644898,,-0.004253049,0.38598633,20.796875
141,2012-07-01 09:02:22,-0.004523905,52.96875,-0.00449187,0.49682617,20.796875
142,2012-07-01 09:02:23,0.00013396435,52.90625,-0.0029700203,0.4699707,20.734375
143,2012-07-01 09:02:24,0.0013187767,52.53125,-0.0041692075,0.46606445,20.828125
144,2012-07-01 09:02:25,0.0028712607,52.78125,-0.0017301829,0.46362305,20.78125
145,2012-07-01 09:02:26,0.0024606035999999,52.71875,-0.003269817,0.48901367,20.78125
146,2012-07-01 09:02:27,0.0047275643,,-0.0045299795,0.41723633,20.828125
147,2012-07-01 09:02:28,0.004043136,,-0.0044207317,0.40356445,20.859375
148,2012-07-01 09:02:29,0.0033136352,52.71875,-0.0058841463,0.44799805,20.78125
149,2012-07-01 09:02:30,0.003485577,53.15625,-0.0023221546,0.4387207,20.828125
150,2012-07-01 09:02:31,0.004931223,53.0,-0.0029395325,0.44750977,20.796875
151,2012-07-01 09:02:32,0.0030198318,53.09375,-0.00457063,0.4387207,
152,2012-07-01 09:02:33,0.0014222757,53.125,-0.0032393291999999,0.4519043,
153,2012-07-01 09:02:34,0.0033002805,52.90625,-0.003015752,0.41577148,
154,2012-07-01 09:02:35,0.00284789,,-0.0027362804,0.40356445,
155,2012-07-01 09:02:36,0.0011159522,,-0.0037728657,0.49169922,
156,2012-07-01 09:02:37,-0.0009523571,,-0.0034781503,0.47021484,
157,2012-07-01 09:02:38,1.23439695e-05,53.0625,-0.002063008,0.45654297,
158,2012-07-01 09:02:39,-0.0023838142,53.15625,-0.0036585365999999,0.48901367,
159,2012-07-01 09:02:40,-0.001275374,53.1875,-0.0035289633,0.45117188,
160,2012-07-01 09:02:41,0.00042985444,53.09375,-0.0022865853,0.43774414,
161,2012-07-01 09:02:42,-0.0024539263,53.21875,-0.005304878,0.4501952999999999,
162,2012-07-01 09:02:43,-0.00031905214,52.90625,-0.0024771339999999,0.45947266,
163,2012-07-01 09:02:44,-0.00075036724,,-0.0041996953,0.44995117,
164,2012-07-01 09:02:45,-0.00040105835,,-0.0020693596,0.45263672,
165,2012-07-01 09:02:46,0.0017294338,,-0.0033816057,0.45507812,
166,2012-07-01 09:02:47,0.0017945379,53.03125,-0.0031453252,0.4362793,
167,2012-07-01 09:02:48,-5.3679636e-05,53.1875,-0.0060416665,0.46142578,
168,2012-07-01 09:02:49,-0.00029505542,53.375,-0.0026575203999999,0.5385741999999999,
169,2012-07-01 09:02:50,0.00100828,53.25,-0.0049669715,0.46655273,
170,2012-07-01 09:02:51,0.0027260282,53.46875,-0.004905996,0.5097656,
171,2012-07-01 09:02:52,0.0037560095,53.28125,-0.0043445122,0.49682617,
172,2012-07-01 09:02:53,0.0038094283,53.46875,-0.0040142275,0.48217773,
173,2012-07-01 09:02:54,0.005101496,,-0.0037576219,0.3642578,
174,2012-07-01 09:02:55,0.002625868,,-0.0024745935,0.3232422,
175,2012-07-01 09:02:56,0.004480502,,-0.0044004065,0.34204102,
176,2012-07-01 09:02:57,0.0026091747,,-0.004268293,0.43798828,
177,2012-07-01 09:02:58,0.0007678953,53.21875,-0.002484756,0.41186523,
178,2012-07-01 09:02:59,-0.0006739950599999,53.375,-0.004738313,0.44506836,
179,2012-07-01 09:03:00,0.0014556623999999,53.40625,-0.0017441565,0.46313477,
180,2012-07-01 09:03:01,-6.051349e-05,53.3125,-0.003140244,0.45166016,
181,2012-07-01 09:03:02,-5.031488e-05,53.46875,-0.00078696647,0.51660156,
182,2012-07-01 09:03:03,0.001996528,53.53125,-0.003816057,0.4921875,
183,2012-07-01 09:03:04,-0.0018412793,53.3125,-0.0035848578,0.45825195,
184,2012-07-01 09:03:05,-0.0022369125,,-0.0030055894,0.40283203,
185,2012-07-01 09:03:06,-0.0002925513999999,,-0.0047510164,0.40161133,
186,2012-07-01 09:03:07,0.0011860643,,-0.0024618902,0.45654297,
187,2012-07-01 09:03:08,0.0028812766999999,,-0.0052388213,0.41259766,
188,2012-07-01 09:03:09,0.0022903313,,-0.0025635164,0.38427734,
189,2012-07-01 09:03:10,0.0036558492999999,,-0.006107724,0.4465332,
190,2012-07-01 09:03:11,0.0043302615999999,53.4375,-0.0052997969999999,0.46875,
191,2012-07-01 09:03:12,0.005321848,53.65625,-0.0034552845,0.4621582,
192,2012-07-01 09:03:13,0.0026141827,53.375,-0.0032926828,0.4260254,
193,2012-07-01 09:03:14,0.005912794,53.53125,-0.0020769817999999,0.44262695,
194,2012-07-01 09:03:15,0.0043135686,53.78125,-0.001827998,0.44018555,
195,2012-07-01 09:03:16,0.0018412793,53.5625,-0.0047281506,0.48120117,
196,2012-07-01 09:03:17,0.0041165864,,-0.0033561992,0.40161133,
197,2012-07-01 09:03:18,-9.103106e-05,,-0.0005789507,0.3322754,
198,2012-07-01 09:03:19,0.0002199352299999,,-0.0016031504,0.41088867,
199,2012-07-01 09:03:20,-0.00030820144,,-0.0029878048,0.40185547,
200,2012-07-01 09:03:21,0.0002829527399999,,-0.0034273374,0.41430664,
201,2012-07-01 09:03:22,0.0006431123,,-0.0030284552,0.4267577999999999,
202,2012-07-01 09:03:23,0.00092397834,,-0.0017301829,0.39990234,
203,2012-07-01 09:03:24,-0.003041533,,-0.0017962399,0.3972168,
204,2012-07-01 09:03:25,0.0010208,,-0.0029369919,0.39257812,
205,2012-07-01 09:03:26,-0.0004452958,,-0.003823679,0.46533203,
206,2012-07-01 09:03:27,-0.00094234105,,-0.0028125,0.41455078,
207,2012-07-01 09:03:28,-0.00054378674,,-0.002347561,0.47192383,
208,2012-07-01 09:03:29,0.0015015692,53.71875,-0.0038719513,0.44555664,
209,2012-07-01 09:03:30,-0.001441473,53.46875,-0.0022129065,0.48535156,
210,2012-07-01 09:03:31,0.0006255843,53.625,-0.00023326346,0.4753418,
211,2012-07-01 09:03:32,-0.00021137987,53.625,-0.004484248,0.47680664,
212,2012-07-01 09:03:33,0.00092397834,53.6875,-0.0022713414,0.49438477,
213,2012-07-01 09:03:34,-0.001398905,53.78125,-0.00300813,0.5571289,
214,2012-07-01 09:03:35,-0.0010992588,53.59375,-0.0023602643,0.5214844,
215,2012-07-01 09:03:36,-0.0023888221,53.8125,-0.003226626,0.51904297,
216,2012-07-01 09:03:37,0.0013797075,53.6875,-0.004489329,0.5551758000000001,
217,2012-07-01 09:03:38,-0.0022268964,53.5,-0.0035467479999999,0.47094727,
218,2012-07-01 09:03:39,0.0004632412,,-0.0032977643,0.53466797,
219,2012-07-01 09:03:40,0.0011485043,,-0.0023107214,0.5854491999999999,
220,2012-07-01 09:03:41,0.0015917134,,-0.002644817,0.54003906,
221,2012-07-01 09:03:42,0.00016881176,,-0.0021455793,0.58154297,
222,2012-07-01 09:03:43,-0.00089476496,,-0.0038135163,0.5126953,
223,2012-07-01 09:03:44,0.0019197382,,-0.0039075203,0.5566406,
224,2012-07-01 09:03:45,-0.0027560764,,-0.004489329,0.4963379,
225,2012-07-01 09:03:46,0.0011610243,,-0.004933943,0.42041016,
226,2012-07-01 09:03:47,-0.0015132545999999,,-0.0034781503,0.34326172,
227,2012-07-01 09:03:48,0.0017144097,,-0.0036534553,0.39624023,
228,2012-07-01 09:03:49,0.0014531582999999,,-0.001777185,0.43066406,
229,2012-07-01 09:03:50,0.0019247462,,-0.0032469510999999,0.40112305,
230,2012-07-01 09:03:51,0.0026692708,,-0.0037957318,0.4650879,
231,2012-07-01 09:03:52,0.002575788,,-0.003655996,0.5004883,
232,2012-07-01 09:03:53,0.0012670272,,-0.0025,0.53808594,
233,2012-07-01 09:03:54,0.0047609509999999,,-0.003930386,0.49951172,
234,2012-07-01 09:03:55,0.006129808,,-0.0018292682999999,0.5126953,
235,2012-07-01 09:03:56,0.0059662126,,-0.0033257115,0.5073242,
236,2012-07-01 09:03:57,0.0017144097,,-0.00414126,0.52734375,
237,2012-07-01 09:03:58,0.005188301,53.8125,-0.004547764,0.54589844,
238,2012-07-01 09:03:59,0.004049813,53.6875,-0.001722561,0.55566406,
239,2012-07-01 09:04:00,0.005355235,53.75,-0.0025978151,0.5571289,
240,2012-07-01 09:04:01,0.005405315,53.90625,-0.0034070121999999,0.5463866999999999,
241,2012-07-01 09:04:02,0.0014431423,53.625,-0.0029090446999999,0.56103516,
242,2012-07-01 09:04:03,0.0002220219,53.90625,-0.0018432419,0.49731445,
243,2012-07-01 09:04:04,0.0019798344,53.90625,-0.0038058944,0.52246094,
244,2012-07-01 09:04:05,-0.0006831764,53.8125,-0.0038541667,0.49829102,
245,2012-07-01 09:04:06,0.0004137870599999,53.59375,-0.0035060975,0.5209961,
246,2012-07-01 09:04:07,0.0004098224,53.96875,-0.0029471545,0.47070312,
247,2012-07-01 09:04:08,-0.0018379407,53.9375,-0.0043775407,0.46850586,
248,2012-07-01 09:04:09,0.00041879507,53.90625,-0.002238313,0.50439453,
249,2012-07-01 09:04:10,-0.0015433026999999,53.6875,-0.0043013209999999,0.54345703,
250,2012-07-01 09:04:11,0.003347022,54.03125,-0.004446138,0.5541991999999999,
251,2012-07-01 09:04:12,-0.0012611846,53.8125,-0.005421748,0.5371094,
252,2012-07-01 09:04:13,0.0021584535,54.03125,-0.003015752,0.45361328,
253,2012-07-01 09:04:14,-0.0012194511,53.6875,-0.0037195121,0.5058594,
254,2012-07-01 09:04:15,0.00037622696,53.8125,-0.003300305,0.46704102,
255,2012-07-01 09:04:16,-0.0008334168,53.96875,-0.0034933942,0.5131836,
256,2012-07-01 09:04:17,0.00058385084,53.84375,-0.0028455284999999,0.46899414,
257,2012-07-01 09:04:18,0.0013922276,53.96875,-0.0043724594,0.44873047,
258,2012-07-01 09:04:19,0.0015291132999999,53.96875,-0.0033028455999999,0.43066406,
259,2012-07-01 09:04:20,-0.00072866585,53.90625,-0.002789634,0.5527344,
260,2012-07-01 09:04:21,0.0013646835,53.71875,-0.0032317073,0.5493164,
261,2012-07-01 09:04:22,-0.00046282384,53.96875,-0.0048221545,0.66015625,
262,2012-07-01 09:04:23,-0.0001567090699999,,-0.0027489837,0.6010741999999999,
263,2012-07-01 09:04:24,-0.0013171074,,-0.0039126016,0.57373047,
264,2012-07-01 09:04:25,0.001441473,,-0.00269563,0.6010741999999999,
265,2012-07-01 09:04:26,-0.0008225661,53.8125,-0.0047560977,0.60546875,
266,2012-07-01 09:04:27,0.0007278311999999,53.75,-0.005094004,0.5957031,
267,2012-07-01 09:04:28,0.0027961405,53.75,-0.0042428863,0.6557616999999999,
268,2012-07-01 09:04:29,0.004523905,53.875,-0.005457317,0.5761719,
269,2012-07-01 09:04:30,0.0002320379299999,53.8125,-0.0036280488,0.53466797,
270,2012-07-01 09:04:31,0.0029096554,53.84375,-0.0020045731,0.671875,
271,2012-07-01 09:04:32,0.0007816673599999,53.90625,-0.0031122968,0.63671875,
272,2012-07-01 09:04:33,-0.000777494,54.03125,-0.0040853657,0.58935547,
273,2012-07-01 09:04:34,0.00084468484,53.78125,-0.0030386178,0.55126953,
274,2012-07-01 09:04:35,0.0006055522,53.875,-0.0045376015,0.60546875,
275,2012-07-01 09:04:36,-0.0022319043,53.96875,-0.0040167679999999,0.57177734,
276,2012-07-01 09:04:37,0.0017227564,54.09375,-0.0042123985,0.5527344,
277,2012-07-01 09:04:38,-0.0004444611299999,53.875,-0.0052743903,0.5571289,
278,2012-07-01 09:04:39,-0.0018162393,53.875,-0.003394309,0.59375,
279,2012-07-01 09:04:40,0.0028896234,53.9375,-0.0031377033,0.59814453,
280,2012-07-01 09:04:41,0.0016893697,53.875,-0.0032647357,0.6152344,
281,2012-07-01 09:04:42,-0.0012169471,54.03125,-0.0024669715,0.6113281,
282,2012-07-01 09:04:43,0.0014097556,53.9375,-0.0018076728,0.6074219,
283,2012-07-01 09:04:44,0.0005408654,53.8125,-0.005675813,0.6308594,
284,2012-07-01 09:04:45,-0.0015065772,53.84375,-0.0038973577,0.6035156,
285,2012-07-01 09:04:46,-0.0008705595399999,53.78125,-0.0042835367,0.5966796999999999,
286,2012-07-01 09:04:47,-0.0011785524,53.8125,-0.0029827235,0.63183594,
287,2012-07-01 09:04:48,-0.0009056156,53.9375,-0.0035035568,0.5283203000000001,
288,2012-07-01 09:04:49,-0.00047784788,53.875,-0.0046316055,0.53027344,
289,2012-07-01 09:04:50,0.0017494657999999,53.6875,-0.002370427,0.5908203000000001,
290,2012-07-01 09:04:51,0.0013488248,54.03125,-0.0026981707,0.54248047,
291,2012-07-01 09:04:52,0.0038094283,53.71875,-0.0011115345,0.63623047,
292,2012-07-01 09:04:53,-0.00045197314,54.0,-0.0023945629999999,0.56689453,
293,2012-07-01 09:04:54,0.0002116928799999,53.59375,-0.0023780488,0.60009766,
294,2012-07-01 09:04:55,0.0013688569,53.75,-0.0034120935,0.6230469,
295,2012-07-01 09:04:56,-0.002437233,53.75,-0.0053455285,0.5966796999999999,
296,2012-07-01 09:04:57,0.00022995126,53.84375,-0.004618902,0.61376953,
297,2012-07-01 09:04:58,-0.00061056024,53.8125,-0.0019499492,0.6386719,
298,2012-07-01 09:04:59,0.0033370059,53.59375,-0.0039405487,0.5698241999999999,
299,2012-07-01 09:05:00,0.0025941506,53.71875,-0.0026092479999999,0.5395508000000001,
300,2012-07-01 09:05:01,0.0034037794,53.875,-0.0013541667,0.5107422,
301,2012-07-01 09:05:02,0.0042935363,53.5,-0.0031122968,0.53466797,
302,2012-07-01 09:05:03,0.0061030984,53.75,-0.001820376,0.5800781,
303,2012-07-01 09:05:04,0.0057391827,,-0.004047256,0.59814453,
304,2012-07-01 09:05:05,0.003218483,,-0.0036077236,0.6245116999999999,
305,2012-07-01 09:05:06,0.005912794,,-0.0028506098,0.6308594,
306,2012-07-01 09:05:07,0.0032368456,,-0.0028556910999999,0.6152344,
307,2012-07-01 09:05:08,0.0021384214,,-0.0028963415,0.5839844,
308,2012-07-01 09:05:09,0.005371928,,-0.0032240853,0.57373047,
309,2012-07-01 09:05:10,-0.001186899,,-0.0030589432,0.6010741999999999,
310,2012-07-01 09:05:11,0.00013605102,,-0.003219004,0.53808594,
311,2012-07-01 09:05:12,0.0017895298999999,,-0.0017454267999999,0.5600586,
312,2012-07-01 09:05:13,0.0014022435999999,,-0.0028912602,0.5205078,
313,2012-07-01 09:05:14,-0.0015608306,,-0.0032418699,0.54248047,20.703125
314,2012-07-01 09:05:15,-0.0008880876,,-0.004245427,0.55566406,20.6875
315,2012-07-01 09:05:16,0.001519932,,-0.0051194103,0.55908203,20.671875
316,2012-07-01 09:05:17,0.00069486175,,-0.001824187,0.54589844,20.8125
317,2012-07-01 09:05:18,-0.00046282384,,-0.0035950203999999,0.5385741999999999,20.734375
318,2012-07-01 09:05:19,0.00016975077,,-0.0036814024,0.5307616999999999,20.65625
319,2012-07-01 09:05:20,0.0015900441,,-0.0026473578,0.54541016,20.796875
320,2012-07-01 09:05:21,-0.0005312667,,-0.0040523373,0.5864258000000001,20.78125
321,2012-07-01 09:05:22,0.0016751803,,-0.0035442074,0.5541991999999999,20.71875
322,2012-07-01 09:05:23,0.0023654513,,-0.0048653455,0.5864258000000001,20.734375
323,2012-07-01 09:05:24,0.0014147635999999,,-0.0021252541,0.5708008000000001,20.796875
324,2012-07-01 09:05:25,0.00016578608,,-0.0034603658,0.55810547,20.671875
325,2012-07-01 09:05:26,0.0013438168,,-0.004105691,0.5673828000000001,20.625
326,2012-07-01 09:05:27,-6.719084e-05,,-0.0040777437,0.55029297,20.6875
327,2012-07-01 09:05:28,0.00041190904,,-0.0020007620999999,0.56689453,20.671875
328,2012-07-01 09:05:29,0.0018162393,,-0.0037881099,0.5522461,20.546875
329,2012-07-01 09:05:30,0.00026959804,,-0.0043699187,0.5161133,20.59375
330,2012-07-01 09:05:31,-0.0018713273999999,,-0.003663618,0.49316406,20.59375
331,2012-07-01 09:05:32,0.002660924,,-0.0034425813,0.5317383000000001,20.578125
332,2012-07-01 09:05:33,0.0018279245999999,,-0.005254065,0.55566406,20.609375
333,2012-07-01 09:05:34,-0.0014882145,,-0.003973577,0.51660156,20.59375
